p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
0.725814675073909	0.22386546809141	0.844	0.899	1	0	HIST2H2AB (1 of many).5
4.30844109149288e-26	0.578930542374336	1	0.292	1.17542889858109e-21	1	etv5b
1.44459176935119e-06	0.282261344121823	0.417	0.167	0.0394113526514392	1	meis3
8.82347382589052e-06	0.357413756886293	0.861	0.62	0.240722012917945	1	notch1a
3.80643609683297e-05	0.500349391366602	0.528	0.295	1	1	neurod4
7.80859472652914e-05	0.296229124931073	0.458	0.227	1	1	fstl1a
9.96538652272153e-05	0.322038198504627	0.889	0.776	1	1	dla
0.000161041016483377	0.269399455559726	0.972	0.915	1	1	lrrn1
0.000272085213814632	0.311327622351226	0.597	0.38	1	1	pcdh18b
0.000294091817482459	0.34980534141014	0.903	0.759	1	1	dusp1
0.000478362582227545	0.351841576225187	0.819	0.649	1	1	cdkn1ca
0.000837746546348559	0.252668169129791	0.736	0.499	1	1	tcf12
0.0013554752231508	0.230474076411667	0.806	0.584	1	1	CU694197.1
0.00184168630533302	0.25217622796575	0.375	0.215	1	1	pfkfb4b
0.00185878470914646	0.253129170179267	0.792	0.595	1	1	ascl1b.1
0.00201730848522266	0.348804215070516	0.333	0.184	1	1	lbx2
0.00322834221091277	0.24908049095078	1	0.997	1	1	AL929185.2
0.00323735476205338	0.313442059054238	0.458	0.286	1	1	birc5a
0.00815474798047655	0.234936568972081	0.556	0.397	1	1	cep131
0.00923607802918777	0.313555032363956	0.208	0.099	1	1	si:ch211-152f23.5
0.0131448664674349	0.235784658776951	0.972	0.972	1	1	si:ch211-193l2.7
0.0152421775841525	0.228165382037608	0.375	0.246	1	1	stmn1b
0.0248842328388902	0.336530316697973	0.681	0.541	1	1	sp8a
0.0305074074612328	0.265912738985744	0.25	0.142	1	1	wnt11r
0.0307519784306946	0.258719646941652	0.875	0.756	1	1	sox11b
0.0329060142972995	0.347897735292178	0.389	0.275	1	1	gadd45gb.1
0.0345797745752918	0.235455768690635	0.792	0.686	1	1	myclb
0.0462135808630732	0.23441189329466	0.514	0.397	1	1	ube2c
0.0554013370505075	0.226701711541177	0.431	0.317	1	1	cdc25b
0.0674675377486132	0.322991754470686	0.208	0.13	1	1	errfi1b
0.278410934437162	0.21834113363182	0.417	0.38	1	1	cdk1
8.90118012546886e-91	0.989554573270983	1	0.005	2.42841996183041e-86	2	rfng
2.59557630882056e-05	0.412372441547652	0.5	0.229	0.708125128572426	2	grasp
5.86768635790065e-05	0.310013900189828	0.611	0.321	1	2	dpf2l
0.000215264663875933	0.261682964258699	0.537	0.291	1	2	nedd8l
0.000262376126618175	0.365308667734615	0.222	0.073	1	2	rac3b
0.000296722891187786	0.271920101058428	0.481	0.259	1	2	bckdha
0.000703304828588358	0.264877290003395	0.815	0.569	1	2	ccna2
0.00143412025867078	0.26479736695438	0.852	0.69	1	2	ssrp1a
0.00146152548529602	0.236907705216772	0.593	0.364	1	2	ppa1b
0.00280535253694499	0.256377793171367	0.889	0.73	1	2	cd99l2
0.00402691628748315	0.245934699014999	0.815	0.677	1	2	rasgef1ba
0.00454420353407319	0.239239363735494	0.593	0.369	1	2	szrd1
0.00519447451138978	0.488819061746932	0.407	0.226	1	2	prdm8
0.00586677861929926	0.458033141735902	0.278	0.137	1	2	gsx1
0.00863504191693278	0.240244501677673	0.741	0.588	1	2	kiaa0101
0.00980545421046704	0.280332938371765	0.389	0.251	1	2	dnajc9
0.0123622130769163	0.249616569831495	0.852	0.749	1	2	rrm2.1
0.0157114803606186	0.263553149924329	0.667	0.477	1	2	mibp
0.0191498844698991	0.238235031563061	0.593	0.431	1	2	bub3
0.019874204454726	0.241406820203252	0.519	0.364	1	2	taf3
0.0485406003925621	0.376199935619699	0.352	0.229	1	2	zgc:158463
0.0793086112907909	0.329952721127757	0.315	0.213	1	2	egr2b
0.0982023165344084	0.250852689645504	0.5	0.361	1	2	zgc:110540
0.131987259540726	0.235743277807048	0.37	0.272	1	2	sfrp5
0.161538855939311	0.331861246989116	0.278	0.208	1	2	lbx1b
0.209690215059941	0.242558412380866	0.519	0.469	1	2	tpm4a
0.29920462354395	0.453785470321358	0.13	0.089	1	2	nkx2.9
0.326105400165504	0.2394564068975	0.167	0.124	1	2	zic2b
0.502680307934499	0.255281551974146	0.87	0.76	1	2	fabp7a
0.565024003133528	0.300206166669596	0.093	0.121	1	2	si:ch211-152f23.5
1.54656328197243e-09	0.285356702719581	1	0.337	4.21933394587717e-05	3	etv5b
1.20323388003319e-07	0.345716622485608	0.229	0.037	0.00328266267150654	3	foxj1a
5.58451720894587e-07	0.911035345899567	0.396	0.125	0.0152356798494461	3	gsx1
4.99322131534166e-06	0.663391191200465	0.271	0.072	0.136225063925151	3	nkx2.9
5.3211235700662e-06	0.598674942463786	0.875	0.629	0.145170893238546	3	jdp2b
4.59343709039062e-05	0.322702825814002	0.417	0.167	1	3	pax7a
5.20610543570053e-05	0.331164747545502	0.604	0.3	1	3	maff
0.000144122438378297	0.331039875938247	0.292	0.103	1	3	wnt7bb
0.000349570306681933	0.274365435333172	0.958	0.812	1	3	eif3ea
0.000770909719471555	0.620166906964905	0.292	0.114	1	3	phox2bb
0.000822632464867398	0.33706712570273	0.188	0.056	1	3	ntn1b
0.0012526332042728	0.274365855190711	0.333	0.151	1	3	col11a1a
0.00185601117573145	0.755184621744905	0.375	0.207	1	3	msx3
0.00242516341419966	0.297274594123875	0.479	0.3	1	3	auts2b
0.00295110356082076	0.581654600386545	0.375	0.196	1	3	lbx1b
0.00322780972795965	0.407757874165544	0.188	0.066	1	3	nkx2.2b
0.00390557954925814	0.273833043343883	0.854	0.634	1	3	zgc:165461
0.00505337142121601	0.2812796975449	0.854	0.61	1	3	fxyd6l
0.00538312218554535	0.303153046438903	0.667	0.462	1	3	xbp1
0.00636128877689185	0.438510214152824	0.25	0.114	1	3	zic2b
0.00795423642025829	0.43074605081561	0.5	0.321	1	3	mdkb
0.0114771294255775	0.449584522692473	0.438	0.3	1	3	pax7b
0.0222117342005867	0.272196888256446	0.229	0.114	1	3	pmp22a
0.0227116422087743	0.272973995625849	0.229	0.117	1	3	zgc:112332
0.0253943847048026	0.357508203895171	0.812	0.684	1	3	rrm2
0.0668123090933337	0.313886554315793	0.479	0.366	1	3	zgc:110540
0.0688635274802907	0.313369081787805	0.979	0.931	1	3	atf3
0.126083348397545	0.326377192845547	0.375	0.289	1	3	sulf2b
0.22397975871478	0.26839199207152	0.958	0.931	1	3	fosab
0.430863526429357	0.319890572565362	0.5	0.528	1	3	ntn1a
0.000288938630671967	0.288650342173904	0.87	0.649	1	4	HSPA8 (1 of many)
0.000407192670700371	0.269227785677518	0.391	0.185	1	4	rif1
0.000535507776681595	0.238355771903785	0.196	0.058	1	4	ap3m2
0.000829745882107646	0.267653917398929	0.435	0.214	1	4	junbb
0.000835602923908222	0.287740101036245	0.848	0.67	1	4	eif3d
0.00234678389500134	0.279917249454539	0.391	0.206	1	4	swi5
0.00403594947576452	0.30727471514047	0.435	0.251	1	4	pfn1
0.00505266461656722	0.249180120378186	0.522	0.33	1	4	histh1l
0.00817708133946102	0.267205216790004	0.913	0.768	1	4	sox21a
0.00902100028809976	0.26788213325775	0.522	0.354	1	4	cdca7b
0.00985841746707517	0.244841748518321	0.63	0.43	1	4	rbm14a
0.0105837451741454	0.249983655586555	0.304	0.172	1	4	fxr2
0.0114495905923787	0.23463308742692	0.435	0.269	1	4	rsrc2
0.0151564354206879	0.277795241251015	0.435	0.28	1	4	zgc:153426
0.0177300098460814	0.249123123266068	0.413	0.261	1	4	eif4ebp3l
0.0224115178026826	0.243060556223758	0.5	0.343	1	4	zgc:158803
0.0287640323492591	0.239918069400258	0.63	0.485	1	4	asf1bb
0.0327946553729228	0.245363489673638	0.435	0.288	1	4	uchl1
0.0383766090148089	0.312644923003236	0.761	0.599	1	4	cyp26b1
0.0439363021248527	0.33535524591568	0.5	0.367	1	4	dbx1b
0.0471322035924623	0.248866380597898	0.609	0.472	1	4	junba
0.0545161963877481	0.270318661667386	0.391	0.266	1	4	ccdc58
0.0577759708308657	0.23482412153945	0.391	0.29	1	4	rfc2
0.0581066448317067	0.273265999053543	0.457	0.311	1	4	si:ch211-226l4.6
0.058466783919439	0.53770022266691	0.261	0.153	1	4	her3
0.0679996809887953	0.32460532525673	0.804	0.686	1	4	rrm2
0.0700050396770433	0.25174691074237	0.717	0.594	1	4	kiaa0101
0.0832219518571694	0.262097383518572	0.457	0.343	1	4	tox3
0.116299582284167	0.247452587782265	0.413	0.309	1	4	cdc6
0.157464274913189	0.260882804706965	0.587	0.525	1	4	fen1
3.57871780824286e-22	1.49381163359971	1	0.649	9.76345792444817e-18	5	neurog1
1.3147964536943e-20	1.14668511676761	0.925	0.273	3.58702768496878e-16	5	neurod4
3.46983511922469e-11	0.806888697775929	1	0.774	9.46640417226879e-07	5	dla
9.81505693243949e-09	0.58672499544384	1	0.961	0.000267774383230814	5	si:ch211-193l2.4
2.22467580809176e-08	0.573142127379066	1	0.94	0.000606936053963594	5	her4.2
1.41638300735132e-07	0.523244573642315	1	0.997	0.00386417612065586	5	AL929185.2
1.52325691252484e-07	0.556889005477645	1	0.958	0.00415574950875027	5	her4.2.1
1.86680052294918e-07	0.830919161094702	0.85	0.605	0.00509300518670994	5	ascl1b.1
2.2602020647717e-07	0.43381636557586	1	0.99	0.00616628327311015	5	her15.1
4.94842567282726e-07	1.03207107047055	0.475	0.177	0.0135002949206073	5	otpb
5.466496825716e-07	0.466277320889255	0.975	0.756	0.0149136966399184	5	sox11b
7.56278548433669e-07	0.686834747105723	0.9	0.655	0.0206327913583674	5	cdkn1ca
1.01834899790926e-06	0.732050383872339	0.625	0.26	0.0277825973609605	5	gadd45gb.1
1.38782585624294e-06	0.49029015004068	0.65	0.335	0.0378626650100199	5	syne2b
3.06543885740588e-06	0.604163911741161	0.975	0.891	0.0836313029077473	5	her4.1
3.42493617915864e-06	0.613826874084018	0.9	0.725	0.0934391088398059	5	her4.3
4.21540223220186e-06	0.425707487452646	1	0.966	0.115004603698931	5	si:ch211-193l2.3
6.57768051487919e-06	0.530580305431319	0.675	0.39	0.179452279806934	5	pcdh18b
1.72930712228069e-05	0.438964308649968	0.775	0.543	0.471789569100618	5	rnd3a
2.17228202858087e-05	0.542092444717722	0.9	0.712	0.592641983037433	5	her4.4
0.000288542979199624	0.448012509001993	0.975	0.919	1	5	si:ch211-193l2.5
0.00126498595939932	0.427037048171031	0.8	0.662	1	5	sox11a
0.00233753444392456	0.443741478507902	0.45	0.247	1	5	fstl1a
0.0214957233805076	0.440220876158953	0.55	0.41	1	5	cep131
0.053570325145036	0.767272496798197	0.45	0.371	1	5	dbx1a
0.115758343273946	0.754746489923223	0.275	0.2	1	5	prdm12b
0.120016208143321	0.42950194944979	0.25	0.156	1	5	her3
0.140278183925828	0.52974234756023	0.475	0.371	1	5	dbx1b
0.260815938585917	0.418896133146707	0.125	0.081	1	5	vim
0.413222424568761	0.538158994934861	0.15	0.114	1	5	si:ch211-152f23.5
3.61550489026392e-26	0.838158932658418	1	0.354	9.86382044161804e-22	6	etv5b
3.9856175316839e-08	0.285449621143281	0.211	0.026	0.001087356174994	6	tnk1
0.000220291407565455	0.418468959375947	0.921	0.873	1	6	hspa5
0.000791889955736412	0.335323395439323	0.763	0.54	1	6	tmem33
0.00110365877795853	0.297121442327986	0.263	0.098	1	6	snap23.1
0.00134202074873627	0.314712863767422	0.816	0.703	1	6	cct8
0.00237784196802835	0.393283455429229	0.789	0.687	1	6	btg2
0.0025376800834035	0.312406543640749	0.974	0.889	1	6	ppdpfb
0.00261724572444791	0.286330643610303	0.316	0.15	1	6	ergic3
0.00396945850553051	0.369315659838462	0.5	0.328	1	6	si:ch211-102c2.7
0.00942985460966061	0.316129692135955	0.658	0.543	1	6	calm1a
0.0109742357247881	0.349470332745898	0.289	0.137	1	6	crabp1b
0.0144238168255125	0.682966146485635	0.842	0.767	1	6	fabp7a
0.0152356572977912	0.293331583470292	0.5	0.351	1	6	mrps25
0.0185534780101044	0.665542983369363	0.342	0.204	1	6	lbx1b
0.0192996808614974	0.300242219958575	0.263	0.129	1	6	tp53inp1
0.0516427342886794	0.456832177706061	0.158	0.072	1	6	foxa
0.0516926930782745	0.37398202025497	0.316	0.196	1	6	hoxd4a
0.0583819758763764	0.313190405819192	0.658	0.602	1	6	rcan1a
0.0740551292958892	0.835603442975006	0.237	0.147	1	6	gsx1
0.128320817480153	0.396112811401757	0.868	0.922	1	6	mdka
0.13404957512781	0.558511277904601	0.184	0.114	1	6	hmp19
0.136618433165937	0.303513634306253	0.526	0.509	1	6	si:ch211-286o17.1
0.174531348519822	0.503314799865741	0.395	0.336	1	6	mdkb
0.195912411600197	0.335882036431927	0.263	0.207	1	6	TMEM269
0.211092940438163	0.454589787781329	0.184	0.124	1	6	zgc:112332
0.21696968541814	0.316320542031905	0.316	0.261	1	6	ctdsp1
0.34428890399614	0.28950831906044	0.632	0.674	1	6	angptl4
0.365744855378998	0.398544324423847	0.263	0.222	1	6	msx3
0.557839319005703	0.29203626055531	0.789	0.84	1	6	si:ch211-202a12.4
3.62851538317252e-20	1.83654621415854	0.556	0.039	9.89931566837126e-16	7	CR812832.1
3.04119406375689e-14	1.02781618030994	0.556	0.059	8.29698564474154e-10	7	foxa
2.99868101559567e-13	0.793009289158478	0.389	0.029	8.18100154674811e-09	7	spon1b
6.78229486871518e-11	1.91512187216567	0.611	0.113	1.85034568608287e-06	7	phox2bb
1.20625069007782e-10	0.899765721488208	0.389	0.042	3.29089313267031e-06	7	phox2a
2.97259163047475e-10	0.926103910741635	0.444	0.057	8.10982448626121e-06	7	nkx2.2a
3.29618668746944e-10	0.714222137929016	0.278	0.02	8.99265652075412e-06	7	tm6sf2
4.91347415055113e-09	0.974194346951455	0.444	0.064	0.000134049401775336	7	nkx2.2b
8.79383487713156e-08	0.589274801333172	0.389	0.057	0.00239913403117903	7	ntn1b
2.37685310371716e-06	1.29004626965417	0.667	0.236	0.0648453063756115	7	dlb
6.01158103777777e-06	0.924106139127178	0.5	0.147	0.164007953872653	7	cxcl14
1.5471277265256e-05	0.58849585078145	0.389	0.081	0.422087386350715	7	nkx2.9
1.76230680546508e-05	1.21778478734321	0.722	0.41	0.480792542666984	7	elavl3
3.46669081148199e-05	0.719489455657345	0.944	0.705	0.945782587188517	7	sparc
3.49903769085281e-05	0.644354196663996	0.222	0.032	0.954607462818463	7	ckbb
7.53363736714274e-05	0.78532638337593	0.667	0.297	1	7	si:ch211-163l21.4
0.00203513731250984	0.56702593055987	0.667	0.383	1	7	smdt1b
0.00322875839550994	0.675404907852779	0.778	0.518	1	7	dld
0.00464113512440564	0.841909753795781	0.833	0.794	1	7	dla
0.00777334271409132	0.681915870617573	0.778	0.673	1	7	cdkn1ca
0.0108962896729608	0.740575909847412	0.556	0.334	1	7	sgk1
0.0176704948084224	0.733355336134976	0.167	0.047	1	7	insm1a
0.024317183798329	0.642511946619702	0.444	0.243	1	7	rarga
0.0341922389566454	0.606413105521959	0.667	0.634	1	7	alcamb
0.0480360107691002	0.657245639241912	0.722	0.624	1	7	ascl1b.1
0.0935868449193717	0.964953660580724	0.444	0.287	1	7	gadd45gb.1
0.105926337890684	0.648789755785133	0.556	0.474	1	7	id3
0.177268912403031	0.708082141545411	0.389	0.29	1	7	id2a
0.328442803658654	0.824795945339792	0.167	0.101	1	7	ascl1a
0.450326057539482	0.60131971090924	0.889	0.865	1	7	her6
