p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
3.53369646867245e-07	0.60981784381963	0.216	0.06	0.00964063070583219	0	bhlhe22
4.01005167485498e-07	0.302385868432439	0.129	0.018	0.0109402229793393	0	nrgna
6.26390904140142e-07	1.17045579618899	0.181	0.044	0.0170891966467514	0	si:ch211-152f23.5
1.09300006071085e-06	0.358289805902495	0.983	0.865	0.0298192276563134	0	pou3f1
1.27663186594968e-06	0.506608632212732	0.5	0.26	0.0348290705668393	0	gadd45gb.1
1.35583177559488e-06	0.385693361020769	0.224	0.068	0.0369898025017796	0	dclk1a
2.38123612828325e-06	0.310817842966036	0.914	0.717	0.0649648840518235	0	tubb5
2.42579473657177e-06	0.340897643264989	0.983	0.912	0.0661805320031509	0	lfng
3.18445141704482e-06	0.364225552237045	0.569	0.322	0.0868782035598169	0	sesn1
4.59529391796369e-06	0.395497325873337	0.629	0.41	0.125368808669885	0	gbx1
6.86640202511365e-06	0.401279444718175	0.647	0.408	0.187329180049151	0	tcf12
8.71107790839843e-06	0.331419514652228	0.19	0.057	0.237655627496926	0	sox12
9.92705102620406e-06	0.30157045147577	0.491	0.257	0.270829806096899	0	si:ch211-163l21.4
1.14462529578095e-05	0.336696062660307	0.759	0.527	0.31227667319496	0	sox11a
1.21126143017322e-05	0.404974761374655	0.181	0.055	0.330456343379857	0	neurod1
1.57160427818972e-05	0.404074164661351	0.216	0.073	0.428765079175719	0	insm1b
1.59740827242657e-05	0.459236630000598	0.276	0.112	0.435804924883416	0	jag1a
1.77876597148219e-05	0.401931722144625	0.414	0.216	0.48528293233977	0	efna1b
2.21933155778526e-05	0.233400877142404	0.129	0.029	0.605478035594975	0	mcm3
2.60742433598853e-05	0.203284009594941	1	0.987	0.711357507344391	0	si:ch73-21g5.7
3.33347028380854e-05	0.430659713250635	0.474	0.273	0.909437362828646	0	pcdh18b
3.90350921326418e-05	0.312188502548724	0.845	0.694	1	0	cdkn1ca
4.04000533387418e-05	0.303131023355025	0.724	0.566	1	0	ube2d1b
4.11299967074833e-05	0.200215178487138	1	0.997	1	0	cirbpb
4.28890317267949e-05	0.265321156663837	0.879	0.678	1	0	nr2f6b
0.000121633455183587	0.341155656269123	0.586	0.4	1	0	nr2f1b
0.000141096872263733	0.255763894726225	0.966	0.821	1	0	sox11b
0.00014555299077978	0.33838819634325	0.216	0.086	1	0	pou2f2a.1
0.000202300019656912	0.25494518996429	0.552	0.348	1	0	ptprna
0.000275413897210218	0.263061809685737	0.767	0.608	1	0	notch1a
0.000341590586866756	0.361199300384279	0.672	0.496	1	0	ZFHX3 (1 of many)
0.000446131002739819	0.231497498546239	0.983	0.878	1	0	si:dkey-42i9.4
0.000449371081722263	0.199522054372148	0.19	0.075	1	0	ammecr1
0.000456838866632561	0.203178862982779	0.112	0.031	1	0	ccdc9
0.000538040328159814	0.193358497293777	0.224	0.096	1	0	cdk7
0.000612530696596781	0.654335097061107	0.164	0.062	1	0	prdm12b
0.000615559669641808	0.235489797419846	0.147	0.052	1	0	sms
0.000627770313399267	0.174736508869227	0.19	0.075	1	0	nav2a
0.000652407220111551	0.27676766192551	0.31	0.161	1	0	pfkfb4b
0.000709522695050572	0.329450733500647	0.267	0.132	1	0	insm1a
0.000794428707708879	0.298467420511841	0.457	0.301	1	0	mxi1
0.000804492488103161	0.258710245949279	0.569	0.392	1	0	atrx
0.000829890915946435	0.216299534959098	0.509	0.325	1	0	tp53inp2
0.000922333928901587	0.164918667703553	0.155	0.057	1	0	ubl3b
0.00093623673481338	0.288330972152189	0.448	0.288	1	0	fam50a
0.000980323540323912	0.306238107679896	0.431	0.278	1	0	baz2ba
0.000985879045506759	0.184051620654232	0.155	0.057	1	0	mcm2
0.00105604788990179	0.323522856769286	0.241	0.122	1	0	pop7
0.00112256361806969	0.327379519441308	0.302	0.166	1	0	ebf3a
0.00113638193747485	0.167364887576282	0.216	0.096	1	0	serinc1
0.00114137974303314	0.188143954842974	0.983	0.904	1	0	tuba1a
0.00115912145700365	0.226841051979735	0.741	0.603	1	0	tcp1
0.00117768412692861	0.241250152187606	0.207	0.094	1	0	rbpjb
0.00120589656118974	0.185867534504388	0.138	0.049	1	0	myo16
0.00121574184099389	0.256010467332748	0.422	0.255	1	0	DST
0.00128272100135263	0.313732010910866	0.388	0.239	1	0	pax6a
0.00129125120961819	0.258171856013269	0.819	0.712	1	0	gabarapb
0.00130017380774112	0.334299747350157	0.414	0.26	1	0	pdzd11
0.00144876532278569	0.257004007869319	0.353	0.203	1	0	spsb4a
0.0014919700063007	0.256471074869879	0.336	0.187	1	0	srrm4
0.00176220712057555	0.104361823154121	1	1	1	0	hsp90ab1
0.00197132879002367	0.184890435276814	0.422	0.249	1	0	ddx3b
0.00235415296234575	0.203503448397052	0.164	0.07	1	0	tusc2a
0.00238993943631943	0.268333059999317	0.578	0.434	1	0	tmem33
0.00246995976088613	0.228422062432173	0.431	0.278	1	0	sp8a
0.00251364469452798	0.230956342281775	0.284	0.158	1	0	maff
0.00259545688381203	0.249422206533628	0.569	0.395	1	0	acvr1ba
0.00260135022999659	0.139134081283623	0.112	0.039	1	0	supt5h
0.0026616025666171	0.234729591274077	0.241	0.125	1	0	SPEN (1 of many)
0.00288086310918723	0.279936145178687	0.319	0.19	1	0	nin
0.00294308425256646	0.147187852289059	0.112	0.039	1	0	chic2
0.00300524500575311	0.217841296377795	0.353	0.218	1	0	znf281b
0.00302389057298527	0.243537111064757	0.284	0.158	1	0	npm1b
0.00304585464927961	0.230003224381026	0.319	0.184	1	0	sulf2a
0.00311548147833794	0.117300107469205	0.103	0.034	1	0	hells
0.00317766242580142	0.224039595432974	0.241	0.127	1	0	ubap2a
0.00321947047825715	0.135992744782306	0.121	0.044	1	0	rnf40
0.00325491973685261	0.203503715617328	0.198	0.096	1	0	susd6
0.00328615302231253	0.237447634756844	0.147	0.062	1	0	coro1ca
0.00340222683341719	0.201630263646119	0.147	0.062	1	0	fen1
0.0034099534761094	0.250542540491857	0.31	0.179	1	0	sertad2a
0.00352475039129745	0.190448892092137	0.802	0.642	1	0	hes6
0.00353364799396907	0.491572458566858	0.155	0.07	1	0	otpa
0.00358753097654846	0.25338405977906	0.302	0.177	1	0	her13
0.00368686655558454	0.221140237455579	0.31	0.184	1	0	smim13
0.00369483466544996	0.307367522481014	0.362	0.242	1	0	tdh
0.00373679350434423	0.170501397262401	0.112	0.042	1	0	sdk2b
0.0038334174149763	0.1943711671377	0.914	0.857	1	0	nova2
0.0039128364891636	0.262383747241494	0.112	0.042	1	0	pax2a
0.00391932676993379	0.276383470233024	0.216	0.114	1	0	map2
0.00398772039409932	0.176845338619944	0.138	0.057	1	0	nbeaa
0.0041531369034532	0.207440528124511	0.474	0.319	1	0	fbxl6
0.00438637190076184	0.153375209432754	0.112	0.042	1	0	acsl3b
0.00442172391809691	0.256774099012413	0.25	0.143	1	0	ptpn1
0.00443683328077055	0.304408749875529	0.431	0.291	1	0	rgl1
0.00462156239440284	0.213680811517103	0.138	0.06	1	0	si:dkey-81l17.6
0.00463525880127406	0.602727609549228	0.302	0.19	1	0	dbx1a
0.0048181881036501	0.239218768794687	0.172	0.083	1	0	rbm12b
0.00482528910365854	0.218465004764597	0.379	0.244	1	0	zgc:66160
0.00516956460329673	0.221432512795382	0.147	0.065	1	0	faf1
0.00525186684131643	0.225062988550845	0.5	0.338	1	0	eif4g2a
0.00545229713423475	0.278394717852554	0.681	0.519	1	0	cx43.4
0.00548217232569229	0.212228890356041	0.147	0.065	1	0	adgrl3.1
0.00557906244934751	0.364658012158939	0.19	0.096	1	0	scrt2
0.00578550160312624	0.424454300557169	0.284	0.174	1	0	lbx2
0.00586181044170615	0.183978726864467	0.983	0.94	1	0	si:ch211-193l2.4
0.00586347303715689	0.150100450926615	0.259	0.14	1	0	dnajb11
0.00610984551703364	0.271600873193628	0.25	0.143	1	0	soga1
0.00640300671525788	0.162669713504052	1	0.956	1	0	her4.2.1
0.00642250609467068	0.240913843885948	0.578	0.457	1	0	uqcrh
0.00645346776356136	0.140146528073561	0.155	0.07	1	0	pcgf1
0.00675394637132788	0.236502282391319	0.293	0.179	1	0	ephb3a
0.00676051768275573	0.328059066508646	0.181	0.094	1	0	slbp
0.00703641459865758	0.173893690279103	0.103	0.039	1	0	amer2
0.00706928353834374	0.19904333526381	0.345	0.213	1	0	csnk1da
0.00726521493234494	0.190335732625273	0.224	0.122	1	0	ccdc6a
0.00732394203577774	0.223381957175295	0.483	0.34	1	0	slc30a1a
0.00742645850371202	0.171984692463869	0.362	0.229	1	0	trib3
0.00779593337832283	0.170359683344497	0.733	0.592	1	0	cox5aa
0.00833769568407404	0.177040999755841	0.31	0.187	1	0	rnf7
0.00852481313083638	0.181003463722795	0.19	0.099	1	0	unkl
0.00869024840997073	0.218312414432438	0.216	0.119	1	0	fat1a
0.00885721737701837	0.246494303318269	0.181	0.094	1	0	ube2d4
0.00886349158508473	0.180382034463559	0.603	0.481	1	0	chd4a
0.00894117170276845	0.151212995545614	0.138	0.062	1	0	CU571318.1
0.00912861369539786	0.20646106302587	0.147	0.07	1	0	megf8
0.00919107385631084	0.228905363686085	0.405	0.286	1	0	bcl2l10
0.00930198370129785	0.115164604430185	0.147	0.068	1	0	hmg20a
0.00930945743544689	0.189243373354267	0.216	0.117	1	0	zgc:92664
0.0094174757681083	0.242515246786202	0.405	0.283	1	0	med10
0.00958543973236292	0.239061177283346	0.155	0.075	1	0	si:ch211-209j10.6
0.00962212060866097	0.197271504111787	0.224	0.127	1	0	msl2a
0.00964345598928734	0.219727126400037	0.388	0.26	1	0	si:ch211-276i12.9
0.00981074507879726	0.171346265208059	0.112	0.047	1	0	dgcr8
0.00996375725561305	0.223287780082748	0.44	0.306	1	0	kmt2cb
0.0100213772516082	0.190144093649629	0.448	0.312	1	0	sept5a
0.01004857139926	0.151015054527513	0.164	0.081	1	0	zgc:110249
0.010692989992454	0.194728030269074	0.198	0.106	1	0	mrpl47
0.0107723225120337	0.222821369265579	0.103	0.042	1	0	cdca7a
0.0107860287507962	0.262927857679589	0.336	0.221	1	0	krt8
0.010903994000352	0.20038798537601	0.371	0.249	1	0	atp5ia
0.0111502523449472	0.10680981864564	1	0.997	1	0	tpt1
0.0113479848481836	0.169169812097449	0.716	0.558	1	0	kdm1a
0.0114389960105828	0.142489083979339	0.112	0.047	1	0	kbtbd2
0.0120472677967939	0.182333364265807	0.44	0.309	1	0	pacsin1b
0.0123861407974067	0.128672795327244	0.216	0.117	1	0	bmpr1aa
0.0124793051502858	0.279704030363809	0.31	0.205	1	0	gse1
0.0128828250618634	0.182606320236005	0.19	0.104	1	0	grb2b
0.0129228524315126	0.139199171282449	0.241	0.14	1	0	arl8
0.0129558020359635	0.201027594765561	0.19	0.106	1	0	xrcc1
0.0133590375706233	0.127338853996372	0.138	0.065	1	0	trim8a
0.0133779734900219	0.222190698199772	0.181	0.099	1	0	nr2f5
0.0134687362250834	0.196802574209203	0.129	0.06	1	0	mrps18a
0.014067497764506	0.195730293542608	0.216	0.122	1	0	ube2d3
0.0142044385165829	0.161200313342937	0.155	0.078	1	0	dnajc1
0.0145468449361204	0.129673101909644	0.181	0.096	1	0	snx3
0.014815007245815	0.137183389288013	0.672	0.517	1	0	btg1
0.0154750548388738	0.18820375649746	0.397	0.273	1	0	cdk2ap2
0.0155063744294594	0.229056125896547	0.371	0.26	1	0	irx5a
0.0156877712571279	0.261442503869687	0.491	0.371	1	0	si:ch211-133n4.4
0.0156918917603748	0.134669157487442	0.103	0.044	1	0	rfc5
0.0164051362162179	0.147018770358732	0.931	0.891	1	0	tuba1c
0.0165405903269846	0.138208568959669	0.112	0.049	1	0	meis3
0.0165528102373905	0.114801046328828	0.19	0.101	1	0	tmem184ba
0.0171135584414331	0.156399647094694	0.129	0.062	1	0	slc38a3b
0.017473902768092	0.111781375414965	0.121	0.055	1	0	commd3
0.0177847101214956	0.14640195460929	0.983	0.971	1	0	sb:cb81
0.0180013117733008	0.155787815726968	0.164	0.086	1	0	hist2h2l
0.0182766624636712	0.15406594829269	0.103	0.044	1	0	atpaf1
0.0188868888415418	0.117953010736248	0.172	0.091	1	0	mtus1b
0.0194134166690419	0.190001440122418	0.371	0.247	1	0	myt1a
0.0197563059277477	0.212929427701993	0.595	0.496	1	0	ube2v1
0.0198693601402826	0.177291543110725	0.216	0.127	1	0	lztfl1
0.0211290587099602	0.347505187003322	0.172	0.096	1	0	plk3
0.0212451993065566	0.182094332885967	0.259	0.166	1	0	dhx32b
0.0216287453882588	0.136880212553448	0.681	0.556	1	0	foxp4
0.0222133561843202	0.20689489507414	0.147	0.078	1	0	nabp1a
0.0223746180720998	0.210292275880558	0.733	0.634	1	0	ier5
0.0228071440189441	0.141398016552397	0.112	0.052	1	0	ndufaf1
0.0236556335016389	0.173854430193273	0.207	0.122	1	0	tmem147
0.0236561012112471	0.144094899625986	0.138	0.07	1	0	katnal1
0.023907516242029	0.148822637474313	0.103	0.047	1	0	cyt1l
0.0242427989852049	0.192121167471643	0.121	0.06	1	0	sort1a
0.0249161729231095	0.244187945067909	0.422	0.322	1	0	si:ch211-214j24.10
0.0250701375312767	0.115297642299563	0.802	0.657	1	0	pdcd4b
0.0257184308197363	0.120416058266929	0.767	0.616	1	0	nfe2l3
0.025782646013054	0.1669818805295	0.207	0.125	1	0	papolg
0.0265905094641691	0.183446999754425	0.302	0.203	1	0	si:dkeyp-44a8.2
0.027539267364471	0.114490317377873	0.259	0.158	1	0	ssrp1a
0.0280740609169365	0.198033420325206	0.129	0.068	1	0	mb21d2
0.0283327873128114	0.14494469958572	0.241	0.151	1	0	dpf2l
0.0283557959716818	0.107272563213937	0.233	0.143	1	0	prdm8
0.0291021362256241	0.175670942019969	0.103	0.049	1	0	rfc3
0.0293370771753134	0.162309843688195	0.112	0.055	1	0	GPATCH2
0.0295264786829154	0.191462795490363	0.388	0.296	1	0	serp1
0.0315089388541957	0.108683878863959	0.991	0.969	1	0	her4.2
0.031937831065183	0.179176022693864	0.517	0.392	1	0	fxyd6l
0.0322750042930707	0.166974105030868	0.155	0.088	1	0	kctd10
0.0333863628315718	0.115882071943156	0.121	0.06	1	0	elovl4a
0.0337145764531749	0.197249995693762	0.198	0.122	1	0	abcf2a
0.0337930330049353	0.125918205418055	0.103	0.049	1	0	ubr7
0.0344547756616204	0.183791116288367	0.353	0.249	1	0	CR848812.1
0.0351094066058115	0.119260553200512	0.94	0.922	1	0	lrrn1
0.0352516446913241	0.130246902675169	0.957	0.932	1	0	her4.4
0.0352831757800057	0.103533367119916	0.112	0.055	1	0	fnbp1l
0.0353764878444522	0.199927031382528	0.379	0.275	1	0	epb41a
0.0360549124697929	0.217997696391858	0.259	0.171	1	0	rassf2a
0.0361729391773874	0.142594914310703	0.733	0.6	1	0	psmb2
0.0363411915145656	0.154334701419291	0.241	0.153	1	0	srsf2b
0.036677058140464	0.199435502494679	0.181	0.109	1	0	irx1a
0.0369138827173973	0.111914224992498	0.147	0.081	1	0	nkx6.1
0.0374504017461004	0.113278687661166	0.129	0.068	1	0	si:ch73-111k22.2
0.0382920729544342	0.203094557046303	0.138	0.078	1	0	enox2
0.0388737974445499	0.147533535655213	0.802	0.709	1	0	ywhae1
0.039049351566597	0.127459813518035	0.966	0.94	1	0	her4.1
0.0401197366248209	0.17962017383727	0.5	0.382	1	0	ube2g1a
0.0408413084081068	0.144274528544586	0.353	0.255	1	0	api5
0.0418305810018248	0.207457794300957	0.138	0.078	1	0	mfap2
0.0421429113806759	0.186405760278651	0.474	0.356	1	0	smad3a
0.0427210646256382	0.126308555262521	0.112	0.057	1	0	st3gal2
0.0427210646256382	0.125590835416516	0.112	0.057	1	0	st7
0.0432522670727479	0.206297874383329	0.121	0.065	1	0	mcm4
0.0437463423776178	0.102246369087996	0.147	0.081	1	0	per3
0.0445292290841105	0.156026003586837	0.172	0.104	1	0	pdcd10b
0.0453657635821426	0.244040720800673	0.586	0.512	1	0	sf3b5
0.0461708986973003	0.190704893923214	0.586	0.478	1	0	rtn1a
0.0464383771959405	0.143447788971296	0.138	0.078	1	0	ogt.2
0.0464679559547493	0.114053229539783	0.103	0.052	1	0	mtm1
0.0472476338096802	0.184531519558415	0.259	0.179	1	0	arglu1a
0.0473255192032377	0.133995202694395	0.319	0.221	1	0	yeats4
0.0485030906126906	0.131982315938636	0.379	0.27	1	0	naa10
0.0486553623452165	0.159279148200852	0.353	0.262	1	0	ptenb
0.0490441701071506	0.147907790383832	0.233	0.151	1	0	flrt3
0.049091115121405	0.113454140083327	0.224	0.143	1	0	sub1b
0.0496615062483025	0.213578807363987	0.31	0.229	1	0	prkcsh
0.0498307054368689	0.166691578506625	0.259	0.177	1	0	zgc:112982
0.0513163806564792	0.119833226949024	0.121	0.065	1	0	pafah1b1b
0.052179439998556	0.115077432197655	0.56	0.457	1	0	yy1a
0.0529754641248276	0.121493150332847	0.172	0.104	1	0	ctbp2a
0.0529775093104608	0.183384254228692	0.267	0.182	1	0	si:ch211-162e15.3
0.0532203705008111	0.130352673877466	0.112	0.06	1	0	rrm2b
0.0540984049206994	0.147726435811809	0.362	0.26	1	0	psmc2
0.0541124845180517	0.210167010500713	0.164	0.101	1	0	ddx3a
0.0545728786521642	0.181980374279531	0.25	0.169	1	0	ccnl1b
0.0551576979458538	0.109697187287369	0.138	0.078	1	0	mbtd1
0.0554598580472556	0.121255772036689	0.155	0.091	1	0	smim7
0.0559183775791178	0.153390123284909	0.103	0.055	1	0	ankrd10a
0.0564515395925205	0.130964520607538	0.276	0.19	1	0	phf21b
0.0565878170621967	0.160711359024713	0.181	0.114	1	0	cry1ba
0.05664421045321	0.166597430710762	0.121	0.068	1	0	srcap
0.057215922304094	0.157150753452286	0.819	0.732	1	0	DNAJA4
0.0573045688091956	0.118897425914944	0.517	0.384	1	0	hnrpl
0.0580973559523687	0.118772416937696	0.164	0.099	1	0	lrrtm2
0.0589307494649768	0.156114732835802	0.267	0.187	1	0	mcm7
0.0594402862409435	0.100423105445431	0.112	0.06	1	0	ppp4r2b
0.0597453128961236	0.122237852120353	0.483	0.379	1	0	irx3a
0.0601940662666947	0.204891562423879	0.353	0.27	1	0	lsm14ab
0.0608239029517568	0.177250778120328	0.276	0.195	1	0	sall3b
0.0628213792405314	0.219444016684305	0.276	0.2	1	0	tspan18b
0.0631552042890755	0.197733164631555	0.207	0.14	1	0	pik3r3b
0.0632125261187568	0.141620565777608	0.509	0.413	1	0	hnrnpl2
0.0643775571581589	0.159560925720508	0.164	0.101	1	0	edc4
0.0647622528150909	0.111871542613818	0.121	0.068	1	0	idh3a
0.0649922422616128	0.103215321144276	0.103	0.055	1	0	abhd16a
0.0650717266501087	0.124730087474635	0.509	0.413	1	0	si:rp71-45k5.4
0.0654851812904638	0.210193065855153	0.233	0.166	1	0	celf3a
0.0670363168851944	0.281825171164464	0.31	0.236	1	0	RPS27L
0.0671075782251446	0.131746242919092	0.569	0.478	1	0	vcp
0.0671771541220114	0.12925742862117	0.371	0.273	1	0	eif4h
0.0674972122365921	0.119523276653262	0.69	0.553	1	0	CU929451.2
0.067584709307744	0.180916368973291	0.25	0.179	1	0	atp6v0b
0.0688381064742406	0.139918025215168	0.25	0.171	1	0	kdm7ab
0.0696280323585843	0.1995716581661	0.181	0.119	1	0	si:ch211-276c2.4
0.0696601162395231	0.126147052299522	0.267	0.187	1	0	zfhx3
0.0696837519250547	0.186180890215688	0.19	0.125	1	0	si:ch73-109d9.2
0.070212507975384	0.149211025685486	0.241	0.166	1	0	arl14ep
0.0703177221822831	0.125327948304351	0.853	0.74	1	0	hspa4a
0.0722203403955742	0.121138327344761	0.319	0.226	1	0	gdi1
0.0722412072108371	0.112776089303102	0.328	0.234	1	0	ube2l3a
0.0735657154581904	0.123774091739652	0.405	0.314	1	0	uba1
0.0740304821004284	0.16989189065408	0.44	0.353	1	0	siah1
0.0743013286619411	0.133212238045037	0.578	0.47	1	0	zswim5
0.0758593137240529	0.149216992002436	0.328	0.239	1	0	wdr5
0.0759240800370025	0.105789747237475	0.147	0.088	1	0	SMIM10
0.0759521166057801	0.205129590303328	0.629	0.569	1	0	rhoab
0.0771265766164325	0.23681571668601	0.509	0.426	1	0	si:ch73-215f7.1
0.0772432300679522	0.113991868188766	0.216	0.145	1	0	cecr2
0.0778327025734922	0.108940929831685	0.534	0.455	1	0	hspd1
0.0781492088164999	0.215124105111492	0.371	0.288	1	0	cited4b
0.0797614397520284	0.127381342089705	0.216	0.145	1	0	trappc1
0.0801537869799373	0.123831840211226	0.707	0.592	1	0	rbx1
0.0814036425178128	0.141036093778674	0.172	0.112	1	0	rhoub
0.0815554406600751	0.155358919809568	0.241	0.169	1	0	tufm
0.0825267033181296	0.118000786137725	0.336	0.252	1	0	zbtb18
0.0832478747846098	0.138648980834962	0.44	0.335	1	0	ctnnbip1
0.0837787778432512	0.123634557619161	0.491	0.387	1	0	rnf10
0.0841206115510429	0.105018266088216	0.276	0.195	1	0	rnf24
0.0856264757587077	0.150787838867707	0.457	0.374	1	0	rnf44
0.0857292722888673	0.10086472478075	0.121	0.07	1	0	lrp12
0.0863350375443124	0.167606408559555	0.293	0.213	1	0	cops4
0.0876502253899476	0.210562667663642	0.216	0.151	1	0	gpm6ab
0.0888422931726641	0.120854321406415	0.25	0.182	1	0	abhd17c
0.0888580096896359	0.132638217676582	0.448	0.358	1	0	bcl7a
0.0897258412335148	0.159329483368979	0.586	0.488	1	0	si:dkey-276j7.1
0.0898129541849607	0.119161674201405	0.129	0.078	1	0	eif4e3
0.090533896042971	0.125786704896869	0.379	0.286	1	0	ppp1r15a
0.0912000030859199	0.206617373993012	0.224	0.158	1	0	pcna
0.0914813465882619	0.103736634403754	0.147	0.091	1	0	pwwp2b
0.0921455077503323	0.135676792297248	0.138	0.086	1	0	gsk3ab
0.0926952961230978	0.135905063580313	0.138	0.086	1	0	rab5ab
0.0927423433793925	0.136093148002273	0.241	0.171	1	0	rbm22
0.0932567636198921	0.118166829398543	0.353	0.26	1	0	POLD4
0.0935719002956806	0.137633279240289	0.414	0.325	1	0	ccnjl
0.0935722028894844	0.14766259445268	0.181	0.122	1	0	fam49a
0.0945072012010397	0.204930799355418	0.379	0.309	1	0	srrm2
0.0970318831120971	0.206622526873453	0.164	0.106	1	0	pcdh10b
0.0972302690884005	0.139790560593586	0.121	0.073	1	0	lrrfip2
0.0978380052325182	0.130652571822119	0.5	0.4	1	0	stag2b
0.0987849420886657	0.10762228919407	0.164	0.104	1	0	kdm6a
0.100012140109233	0.15455392221219	0.267	0.2	1	0	rbm14a
0.100522009354505	0.139248097861375	0.129	0.081	1	0	stx6
0.100656991941809	0.114670014986479	0.155	0.099	1	0	ccnyl1
0.101001849917983	0.192440359860039	0.172	0.119	1	0	hars
0.101287537457895	0.125208855923265	0.121	0.073	1	0	rbm28
0.101609772789909	0.106106044339948	0.198	0.132	1	0	cops7a
0.101659709281632	0.185722820251443	0.155	0.101	1	0	si:dkey-239h2.3
0.102671278587955	0.115594698709161	0.629	0.551	1	0	psmb3
0.103117102055753	0.126496578341637	0.112	0.068	1	0	taf8
0.10317155214265	0.14766373779541	0.517	0.431	1	0	zgc:153115
0.105091546178571	0.146515683375237	0.336	0.262	1	0	chtopa
0.106757784402694	0.140338869005634	0.216	0.153	1	0	htatsf1
0.107419534965499	0.169551493354835	0.138	0.088	1	0	sdha
0.107694290537212	0.134372971514746	0.181	0.122	1	0	derl1
0.109640898835471	0.102812488672665	0.448	0.34	1	0	tomm5
0.10971165817165	0.142018589312182	0.543	0.468	1	0	cycsb
0.110122215189947	0.134660022047076	0.595	0.514	1	0	si:ch211-202a12.4
0.112640914207644	0.106694972443942	0.155	0.101	1	0	ubap2b
0.112672907507045	0.128834369736647	0.172	0.114	1	0	lysmd3
0.113140280541021	0.111111771292917	0.552	0.457	1	0	chd7
0.113547478375147	0.108391640375573	0.328	0.252	1	0	mmgt1
0.11482665137909	0.176958551999201	0.207	0.148	1	0	stmn1b
0.115837838937964	0.155367139466821	0.319	0.249	1	0	psmc3
0.116394045740223	0.136372697132505	0.345	0.281	1	0	parp1
0.117252360950238	0.117255714856519	0.147	0.096	1	0	rpa2
0.117989722222096	0.112947959597278	0.19	0.13	1	0	mfap1
0.118482975320094	0.131406336609166	0.25	0.184	1	0	med31
0.118640038184599	0.126383763233447	0.293	0.218	1	0	CABZ01093502.1
0.11868086030351	0.129176715870269	0.638	0.548	1	0	rcc2
0.120194672592896	0.109466593554631	0.181	0.122	1	0	cltca
0.121638867306907	0.136930937343898	0.336	0.265	1	0	srsf1b
0.121712848279032	0.185821485812676	0.414	0.345	1	0	hif1al
0.121956403226059	0.132357906747336	0.871	0.821	1	0	hspe1
0.124305033311302	0.110562899111862	0.233	0.169	1	0	xpo1b
0.1260752927384	0.136698268065492	0.293	0.223	1	0	mapkapk2a
0.129036761083422	0.107575213846864	0.75	0.706	1	0	nrarpa
0.131123663717935	0.123739760945287	0.198	0.14	1	0	cbx2
0.131218944241219	0.164391729407497	0.172	0.119	1	0	ubald1a
0.132046848070645	0.160921237528344	0.759	0.709	1	0	ddx5
0.132867662480481	0.122164220754776	0.112	0.07	1	0	styx
0.132956261560108	0.112248913335441	0.103	0.062	1	0	ino80e
0.134125062748836	0.17503869187442	0.224	0.169	1	0	hoxb2a
0.134427612768733	0.197289230508954	0.241	0.184	1	0	adgrg1.1
0.134711894042405	0.102027354914206	0.164	0.112	1	0	baz1a.1
0.138040225079408	0.133903541214729	0.534	0.447	1	0	sox19a
0.140341605851238	0.134827353614576	0.328	0.262	1	0	cmpk
0.142352274097294	0.105003208335543	0.112	0.07	1	0	si:ch73-308l14.2
0.14453233732291	0.284559037872671	0.336	0.281	1	0	smad7
